Id,SalePrice
2736,142897.76945294073
2737,129027.52780144486
2738,145429.03085137767
2739,156493.8201771013
2740,148194.59958830744
2741,144644.98160767418
2742,170113.45996346566
2743,160422.04520791667
2744,180543.13382780427
2745,164288.78784912213
2746,141606.26449798478
2747,171730.65983483987
2748,139245.18174068598
2749,144100.3404057917
2750,140027.22453082187
2751,147283.08528465146
2752,216328.81354832838
2753,157863.80631421908
2754,233505.4972552697
2755,150593.57263142482
2756,115145.19233898059
2757,82859.96450901731
2758,107585.71129449995
2759,186263.2091205834
2760,125510.28117372401
2761,146360.55749926617
2762,149228.98910883683
2763,198600.38804576558
2764,169604.27643906427
2765,308548.83091329254
2766,131281.17683274855
2767,96796.92973802015
2768,132707.5457872615
2769,139973.19717644542
2770,157113.67314283017
2771,117887.5455695416
2772,111278.29968937211
2773,168192.26626497228
2774,143698.2470613972
2775,119437.28907509023
2776,159200.8794134605
2777,165089.70477406686
2778,123027.0028234439
2779,125731.35306074399
2780,108073.9961244968
2781,111194.5189109434
2782,105465.23327603091
2783,105892.20707796056
2784,130612.58373462052
2785,156525.52702936268
2786,81740.99962105851
2787,125956.8931795934
2788,85130.70417049661
2789,176952.28900474985
2790,109603.05021618583
2791,113954.82486631082
2792,67462.94009996098
2793,151555.32941141105
2794,99911.27832328851
2795,129837.48064964329
2796,109029.21794951113
2797,185285.36567275896
2798,111703.7165597312
2799,115084.9946749814
2800,78415.74704201525
2801,116867.21426170657
2802,130435.48373356255
2803,165854.5210506049
2804,139435.28474570042
2805,109484.99406260456
2806,99637.50365762539
2807,180115.9438157413
2808,158252.2050847896
2809,136175.24954176164
2810,134744.40338900563
2811,169699.2097696697
2812,181094.52565571724
2813,172093.1585748071
2814,171518.62953453237
2815,103088.29067908115
2816,234187.12081737645
2817,172834.19061911028
2818,142085.96936439144
2819,208577.37982844035
2820,145312.1794623427
2821,116050.59771697392
2822,202291.2169888519
2823,341417.81683476525
2824,164438.57196437413
2825,160836.31626689847
2826,144308.50087747414
2827,142597.72261496805
2828,228648.01043214934
2829,266377.98873603396
2830,222547.09067862257
2831,196153.2767515477
2832,238734.41791981904
2833,307264.5174133032
2834,231101.36734640834
2835,242636.27223336793
2836,207860.50217936074
2837,183156.76047049364
2838,159222.75588110063
2839,183282.82820678968
2840,220260.6974537872
2841,214773.60898161854
2842,244267.54596940626
2843,164179.02579247928
2844,186419.45189579192
2845,138366.95491508362
2846,219687.73555761768
2847,231396.6332911819
2848,224224.33513375372
2849,209695.5906803343
2850,309594.1229078985
2851,220729.05614489934
2852,253943.62144592617
2853,262524.38694689947
2854,153030.0570554069
2855,216479.28869632012
2856,212771.51392903095
2857,207511.3965471201
2858,223844.82412266097
2859,128496.99539280606
2860,128753.88490996946
2861,126173.28667328536
2862,202869.43647886708
2863,140327.9302984104
2864,236781.42161501196
2865,145970.45410980124
2866,150191.41729560916
2867,111196.9359859913
2868,107996.02615932617
2869,99436.48930420475
2870,125934.93883451015
2871,92188.19284344227
2872,63670.57167611539
2873,107432.22745935964
2874,132052.13709187257
2875,114806.3043934373
2876,184122.35483269807
2877,157793.88400135806
2878,189341.5676109442
2879,142976.9652478597
2880,109529.39324475764
2881,159393.5697109024
2882,182628.87097112768
2883,216108.47511564387
2884,225045.59510710524
2885,192536.79991788656
2886,251261.74188403634
2887,102748.9149502305
2888,148553.54795923256
2889,66154.3989055574
2890,90975.5596794701
2891,136598.64287811192
2892,59586.82559785281
2893,94315.03805947078
2894,72914.36677908643
2895,311229.65006153536
2896,269663.03810900595
2897,207316.0467970035
2898,167769.7300586767
2899,224929.34256041475
2900,170827.47502940873
2901,199716.12923792636
2902,196320.49277792938
2903,331217.9310733424
2904,352050.18057352747
2905,83336.769836493
2906,231600.43068994375
2907,124644.7027980581
2908,145339.65789935412
2909,167080.4256580739
2910,90412.08305874432
2911,96981.11299706825
2912,164398.23677657387
2913,92386.77207779193
2914,84916.96315652723
2915,94268.97041368618
2916,96215.00083082917
2917,171456.19164552388
2918,121805.67560322779
2919,253199.9597387141
